image_path,prompt,attractiveness,image_reward,pick_score,hps
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\97_normal.jpg,a portrait photo of a face,1.0,0.892684817314148,21.14575958251953,0.260986328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\97_unattractive.jpg,a portrait photo of a face,0.0,1.132958173751831,20.544023513793945,0.254638671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\98_attractive.jpg,a portrait photo of a face,2.0,1.324013352394104,22.318422317504883,0.300537109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\98_normal.jpg,a portrait photo of a face,1.0,0.8279023170471191,20.473783493041992,0.2529296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\98_unattractive.jpg,a portrait photo of a face,0.0,1.4051883220672607,22.061250686645508,0.294921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\99_attractive.jpg,a portrait photo of a face,2.0,0.7810205817222595,21.89476776123047,0.30615234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\99_normal.jpg,a portrait photo of a face,1.0,0.8888965249061584,20.852285385131836,0.25390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\99_unattractive.jpg,a portrait photo of a face,0.0,1.391615390777588,21.280879974365234,0.283935546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\9_attractive.jpg,a portrait photo of a face,2.0,0.5883613228797913,21.208415985107422,0.28515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\9_normal.jpg,a portrait photo of a face,1.0,1.4125635623931885,21.387678146362305,0.277099609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\9_unattractive.jpg,a portrait photo of a face,0.0,0.7014631628990173,20.890398025512695,0.269287109375
